D:\Lab Python\Lab_2\dataset3\07459.jpeg|dataset3\07459.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07485.jpeg|dataset3\07485.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07495.jpeg|dataset3\07495.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07506.jpeg|dataset3\07506.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07509.jpeg|dataset3\07509.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07532.jpeg|dataset3\07532.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07533.jpeg|dataset3\07533.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07553.jpeg|dataset3\07553.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07561.jpeg|dataset3\07561.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07570.jpeg|dataset3\07570.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07579.jpeg|dataset3\07579.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07585.jpeg|dataset3\07585.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07594.jpeg|dataset3\07594.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07598.jpeg|dataset3\07598.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07604.jpeg|dataset3\07604.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07605.jpeg|dataset3\07605.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07635.jpeg|dataset3\07635.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07640.jpeg|dataset3\07640.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07646.jpeg|dataset3\07646.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07652.jpeg|dataset3\07652.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07654.jpeg|dataset3\07654.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07665.jpeg|dataset3\07665.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07677.jpeg|dataset3\07677.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07678.jpeg|dataset3\07678.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07679.jpeg|dataset3\07679.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07689.jpeg|dataset3\07689.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07696.jpeg|dataset3\07696.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07720.jpeg|dataset3\07720.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07732.jpeg|dataset3\07732.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07744.jpeg|dataset3\07744.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07751.jpeg|dataset3\07751.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07765.jpeg|dataset3\07765.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07769.jpeg|dataset3\07769.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07780.jpeg|dataset3\07780.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07784.jpeg|dataset3\07784.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07787.jpeg|dataset3\07787.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07794.jpeg|dataset3\07794.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07804.jpeg|dataset3\07804.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07813.jpeg|dataset3\07813.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07814.jpeg|dataset3\07814.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07815.jpeg|dataset3\07815.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07843.jpeg|dataset3\07843.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07851.jpeg|dataset3\07851.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07852.jpeg|dataset3\07852.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07870.jpeg|dataset3\07870.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07873.jpeg|dataset3\07873.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07888.jpeg|dataset3\07888.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07906.jpeg|dataset3\07906.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07910.jpeg|dataset3\07910.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07914.jpeg|dataset3\07914.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07921.jpeg|dataset3\07921.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07940.jpeg|dataset3\07940.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07960.jpeg|dataset3\07960.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07964.jpeg|dataset3\07964.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07966.jpeg|dataset3\07966.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07969.jpeg|dataset3\07969.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07980.jpeg|dataset3\07980.jpeg|rose
D:\Lab Python\Lab_2\dataset3\07987.jpeg|dataset3\07987.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08004.jpeg|dataset3\08004.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08051.jpeg|dataset3\08051.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08056.jpeg|dataset3\08056.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08063.jpeg|dataset3\08063.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08084.jpeg|dataset3\08084.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08085.jpeg|dataset3\08085.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08090.jpeg|dataset3\08090.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08134.jpeg|dataset3\08134.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08136.jpeg|dataset3\08136.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08165.jpeg|dataset3\08165.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08167.jpeg|dataset3\08167.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08173.jpeg|dataset3\08173.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08175.jpeg|dataset3\08175.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08191.jpeg|dataset3\08191.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08196.jpeg|dataset3\08196.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08199.jpeg|dataset3\08199.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08247.jpeg|dataset3\08247.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08250.jpeg|dataset3\08250.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08253.jpeg|dataset3\08253.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08287.jpeg|dataset3\08287.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08288.jpeg|dataset3\08288.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08293.jpeg|dataset3\08293.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08298.jpeg|dataset3\08298.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08309.jpeg|dataset3\08309.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08318.jpeg|dataset3\08318.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08333.jpeg|dataset3\08333.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08335.jpeg|dataset3\08335.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08371.jpeg|dataset3\08371.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08372.jpeg|dataset3\08372.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08391.jpeg|dataset3\08391.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08412.jpeg|dataset3\08412.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08413.jpeg|dataset3\08413.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08432.jpeg|dataset3\08432.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08467.jpeg|dataset3\08467.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08496.jpeg|dataset3\08496.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08507.jpeg|dataset3\08507.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08546.jpeg|dataset3\08546.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08548.jpeg|dataset3\08548.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08558.jpeg|dataset3\08558.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08561.jpeg|dataset3\08561.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08574.jpeg|dataset3\08574.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08582.jpeg|dataset3\08582.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08606.jpeg|dataset3\08606.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08611.jpeg|dataset3\08611.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08618.jpeg|dataset3\08618.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08624.jpeg|dataset3\08624.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08634.jpeg|dataset3\08634.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08643.jpeg|dataset3\08643.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08651.jpeg|dataset3\08651.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08659.jpeg|dataset3\08659.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08661.jpeg|dataset3\08661.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08667.jpeg|dataset3\08667.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08676.jpeg|dataset3\08676.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08684.jpeg|dataset3\08684.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08687.jpeg|dataset3\08687.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08688.jpeg|dataset3\08688.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08705.jpeg|dataset3\08705.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08707.jpeg|dataset3\08707.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08714.jpeg|dataset3\08714.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08720.jpeg|dataset3\08720.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08737.jpeg|dataset3\08737.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08755.jpeg|dataset3\08755.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08757.jpeg|dataset3\08757.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08782.jpeg|dataset3\08782.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08789.jpeg|dataset3\08789.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08793.jpeg|dataset3\08793.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08795.jpeg|dataset3\08795.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08804.jpeg|dataset3\08804.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08811.jpeg|dataset3\08811.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08815.jpeg|dataset3\08815.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08823.jpeg|dataset3\08823.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08829.jpeg|dataset3\08829.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08831.jpeg|dataset3\08831.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08836.jpeg|dataset3\08836.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08837.jpeg|dataset3\08837.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08851.jpeg|dataset3\08851.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08866.jpeg|dataset3\08866.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08886.jpeg|dataset3\08886.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08901.jpeg|dataset3\08901.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08904.jpeg|dataset3\08904.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08933.jpeg|dataset3\08933.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08948.jpeg|dataset3\08948.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08957.jpeg|dataset3\08957.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08958.jpeg|dataset3\08958.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08959.jpeg|dataset3\08959.jpeg|rose
D:\Lab Python\Lab_2\dataset3\08980.jpeg|dataset3\08980.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09002.jpeg|dataset3\09002.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09010.jpeg|dataset3\09010.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09023.jpeg|dataset3\09023.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09027.jpeg|dataset3\09027.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09044.jpeg|dataset3\09044.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09051.jpeg|dataset3\09051.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09058.jpeg|dataset3\09058.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09062.jpeg|dataset3\09062.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09072.jpeg|dataset3\09072.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09075.jpeg|dataset3\09075.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09079.jpeg|dataset3\09079.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09097.jpeg|dataset3\09097.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09128.jpeg|dataset3\09128.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09143.jpeg|dataset3\09143.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09148.jpeg|dataset3\09148.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09156.jpeg|dataset3\09156.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09157.jpeg|dataset3\09157.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09176.jpeg|dataset3\09176.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09181.jpeg|dataset3\09181.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09198.jpeg|dataset3\09198.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09205.jpeg|dataset3\09205.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09206.jpeg|dataset3\09206.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09223.jpeg|dataset3\09223.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09226.jpeg|dataset3\09226.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09228.jpeg|dataset3\09228.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09234.jpeg|dataset3\09234.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09246.jpeg|dataset3\09246.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09263.jpeg|dataset3\09263.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09269.jpeg|dataset3\09269.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09278.jpeg|dataset3\09278.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09309.jpeg|dataset3\09309.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09311.jpeg|dataset3\09311.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09318.jpeg|dataset3\09318.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09319.jpeg|dataset3\09319.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09325.jpeg|dataset3\09325.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09347.jpeg|dataset3\09347.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09349.jpeg|dataset3\09349.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09350.jpeg|dataset3\09350.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09359.jpeg|dataset3\09359.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09365.jpeg|dataset3\09365.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09366.jpeg|dataset3\09366.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09372.jpeg|dataset3\09372.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09381.jpeg|dataset3\09381.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09382.jpeg|dataset3\09382.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09383.jpeg|dataset3\09383.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09394.jpeg|dataset3\09394.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09400.jpeg|dataset3\09400.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09407.jpeg|dataset3\09407.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09410.jpeg|dataset3\09410.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09414.jpeg|dataset3\09414.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09434.jpeg|dataset3\09434.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09444.jpeg|dataset3\09444.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09462.jpeg|dataset3\09462.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09471.jpeg|dataset3\09471.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09474.jpeg|dataset3\09474.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09480.jpeg|dataset3\09480.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09482.jpeg|dataset3\09482.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09488.jpeg|dataset3\09488.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09495.jpeg|dataset3\09495.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09519.jpeg|dataset3\09519.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09520.jpeg|dataset3\09520.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09522.jpeg|dataset3\09522.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09528.jpeg|dataset3\09528.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09531.jpeg|dataset3\09531.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09557.jpeg|dataset3\09557.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09562.jpeg|dataset3\09562.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09569.jpeg|dataset3\09569.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09572.jpeg|dataset3\09572.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09576.jpeg|dataset3\09576.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09578.jpeg|dataset3\09578.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09585.jpeg|dataset3\09585.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09594.jpeg|dataset3\09594.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09604.jpeg|dataset3\09604.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09620.jpeg|dataset3\09620.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09624.jpeg|dataset3\09624.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09631.jpeg|dataset3\09631.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09649.jpeg|dataset3\09649.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09653.jpeg|dataset3\09653.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09658.jpeg|dataset3\09658.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09664.jpeg|dataset3\09664.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09667.jpeg|dataset3\09667.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09676.jpeg|dataset3\09676.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09681.jpeg|dataset3\09681.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09686.jpeg|dataset3\09686.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09713.jpeg|dataset3\09713.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09718.jpeg|dataset3\09718.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09719.jpeg|dataset3\09719.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09723.jpeg|dataset3\09723.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09736.jpeg|dataset3\09736.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09741.jpeg|dataset3\09741.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09745.jpeg|dataset3\09745.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09757.jpeg|dataset3\09757.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09784.jpeg|dataset3\09784.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09786.jpeg|dataset3\09786.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09809.jpeg|dataset3\09809.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09812.jpeg|dataset3\09812.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09822.jpeg|dataset3\09822.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09825.jpeg|dataset3\09825.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09830.jpeg|dataset3\09830.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09837.jpeg|dataset3\09837.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09838.jpeg|dataset3\09838.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09843.jpeg|dataset3\09843.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09848.jpeg|dataset3\09848.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09849.jpeg|dataset3\09849.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09862.jpeg|dataset3\09862.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09877.jpeg|dataset3\09877.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09882.jpeg|dataset3\09882.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09885.jpeg|dataset3\09885.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09889.jpeg|dataset3\09889.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09890.jpeg|dataset3\09890.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09893.jpeg|dataset3\09893.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09898.jpeg|dataset3\09898.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09900.jpeg|dataset3\09900.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09912.jpeg|dataset3\09912.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09915.jpeg|dataset3\09915.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09922.jpeg|dataset3\09922.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09927.jpeg|dataset3\09927.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09945.jpeg|dataset3\09945.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09947.jpeg|dataset3\09947.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09952.jpeg|dataset3\09952.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09953.jpeg|dataset3\09953.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09968.jpeg|dataset3\09968.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09969.jpeg|dataset3\09969.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09970.jpeg|dataset3\09970.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09975.jpeg|dataset3\09975.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09978.jpeg|dataset3\09978.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09982.jpeg|dataset3\09982.jpeg|rose
D:\Lab Python\Lab_2\dataset3\09991.jpeg|dataset3\09991.jpeg|rose
D:\Lab Python\Lab_2\dataset3\00005.jpeg|dataset3\00005.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00012.jpeg|dataset3\00012.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00017.jpeg|dataset3\00017.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00021.jpeg|dataset3\00021.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00025.jpeg|dataset3\00025.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00027.jpeg|dataset3\00027.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00033.jpeg|dataset3\00033.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00036.jpeg|dataset3\00036.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00043.jpeg|dataset3\00043.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00044.jpeg|dataset3\00044.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00047.jpeg|dataset3\00047.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00068.jpeg|dataset3\00068.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00070.jpeg|dataset3\00070.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00071.jpeg|dataset3\00071.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00087.jpeg|dataset3\00087.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00096.jpeg|dataset3\00096.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00097.jpeg|dataset3\00097.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00099.jpeg|dataset3\00099.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00100.jpeg|dataset3\00100.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00101.jpeg|dataset3\00101.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00102.jpeg|dataset3\00102.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00105.jpeg|dataset3\00105.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00109.jpeg|dataset3\00109.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00122.jpeg|dataset3\00122.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00124.jpeg|dataset3\00124.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00128.jpeg|dataset3\00128.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00131.jpeg|dataset3\00131.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00132.jpeg|dataset3\00132.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00138.jpeg|dataset3\00138.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00147.jpeg|dataset3\00147.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00154.jpeg|dataset3\00154.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00156.jpeg|dataset3\00156.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00162.jpeg|dataset3\00162.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00170.jpeg|dataset3\00170.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00177.jpeg|dataset3\00177.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00187.jpeg|dataset3\00187.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00189.jpeg|dataset3\00189.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00199.jpeg|dataset3\00199.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00205.jpeg|dataset3\00205.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00206.jpeg|dataset3\00206.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00210.jpeg|dataset3\00210.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00217.jpeg|dataset3\00217.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00219.jpeg|dataset3\00219.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00224.jpeg|dataset3\00224.jpeg|tulip
D:\Lab Python\Lab_2\dataset3\00225.jpeg|dataset3\00225.jpeg|tulip
